,00-LogisticRegression,01-DecisionTreeClassifier,02-RandomForestClassifier,03-SVC,04GridSearchCV,05-KMeans,06-GaussianNB,10-Dummy,17-Dummy Campos,18-Excuidos,20-random_state,21-test_size_,22-Numero_do_teste
0,0.2433333333333333,0.31333333333333335,0.23333333333333328,0.41000000000000003,0.2866666666666666,0.31000000000000005,0.27,14,"['CHEQUEESPECIAL', 'HISTORICO_CREDITO', 'PROPOSITO', 'BALANCO_MEDIO_CREDITO', 'EMPREGADO', 'LOCAL', 'ESTADOCIVIL', 'OUTRASFUNCOES', 'TIPOSBENS', 'OUTROSPLANOSPGTO', 'RESIDENCIA', 'CREDITOSEXISTENTES', 'EMPREGO', 'TRABAESTRANGEIRO']",[],0,0.3,1
0,0.2433333333333333,0.33666666666666667,0.2366666666666667,0.42000000000000004,0.2866666666666666,0.31000000000000005,0.27,14,"['CHEQUEESPECIAL', 'HISTORICO_CREDITO', 'PROPOSITO', 'BALANCO_MEDIO_CREDITO', 'EMPREGADO', 'LOCAL', 'ESTADOCIVIL', 'OUTRASFUNCOES', 'TIPOSBENS', 'OUTROSPLANOSPGTO', 'RESIDENCIA', 'CREDITOSEXISTENTES', 'EMPREGO', 'TRABAESTRANGEIRO']",['RESIDENCIADESDE'],0,0.3,1
0,0.2433333333333333,0.33333333333333337,0.22999999999999998,0.42000000000000004,0.2866666666666666,0.31000000000000005,0.27,14,"['CHEQUEESPECIAL', 'HISTORICO_CREDITO', 'PROPOSITO', 'BALANCO_MEDIO_CREDITO', 'EMPREGADO', 'LOCAL', 'ESTADOCIVIL', 'OUTRASFUNCOES', 'TIPOSBENS', 'OUTROSPLANOSPGTO', 'RESIDENCIA', 'CREDITOSEXISTENTES', 'EMPREGO', 'TRABAESTRANGEIRO']",['RESIDENCIADESDE'],0,0.3,1
0,0.2433333333333333,0.32333333333333336,0.2366666666666667,0.42000000000000004,0.2866666666666666,0.31000000000000005,0.27,14,"['CHEQUEESPECIAL', 'HISTORICO_CREDITO', 'PROPOSITO', 'BALANCO_MEDIO_CREDITO', 'EMPREGADO', 'LOCAL', 'ESTADOCIVIL', 'OUTRASFUNCOES', 'TIPOSBENS', 'OUTROSPLANOSPGTO', 'RESIDENCIA', 'CREDITOSEXISTENTES', 'EMPREGO', 'TRABAESTRANGEIRO']",['RESIDENCIADESDE'],0,0.3,1
0,0.2433333333333333,0.33333333333333337,0.21333333333333337,0.42000000000000004,0.2866666666666666,0.31000000000000005,0.27,14,"['CHEQUEESPECIAL', 'HISTORICO_CREDITO', 'PROPOSITO', 'BALANCO_MEDIO_CREDITO', 'EMPREGADO', 'LOCAL', 'ESTADOCIVIL', 'OUTRASFUNCOES', 'TIPOSBENS', 'OUTROSPLANOSPGTO', 'RESIDENCIA', 'CREDITOSEXISTENTES', 'EMPREGO', 'TRABAESTRANGEIRO']",['RESIDENCIADESDE'],0,0.3,1
0,0.2433333333333333,0.31666666666666665,0.22666666666666668,0.42000000000000004,0.2866666666666666,0.31000000000000005,0.27,14,"['CHEQUEESPECIAL', 'HISTORICO_CREDITO', 'PROPOSITO', 'BALANCO_MEDIO_CREDITO', 'EMPREGADO', 'LOCAL', 'ESTADOCIVIL', 'OUTRASFUNCOES', 'TIPOSBENS', 'OUTROSPLANOSPGTO', 'RESIDENCIA', 'CREDITOSEXISTENTES', 'EMPREGO', 'TRABAESTRANGEIRO']",['RESIDENCIADESDE'],0,0.3,1
0,0.24,0.32333333333333336,0.23333333333333328,0.42000000000000004,0.2866666666666666,0.31000000000000005,0.27,13,"['CHEQUEESPECIAL', 'HISTORICO_CREDITO', 'PROPOSITO', 'BALANCO_MEDIO_CREDITO', 'EMPREGADO', 'ESTADOCIVIL', 'OUTRASFUNCOES', 'TIPOSBENS', 'OUTROSPLANOSPGTO', 'RESIDENCIA', 'CREDITOSEXISTENTES', 'EMPREGO', 'TRABAESTRANGEIRO']",['RESIDENCIADESDE'],0,0.3,1
0,0.24,0.31999999999999995,0.22666666666666668,0.42000000000000004,0.2866666666666666,0.31000000000000005,0.27,13,"['CHEQUEESPECIAL', 'HISTORICO_CREDITO', 'PROPOSITO', 'BALANCO_MEDIO_CREDITO', 'EMPREGADO', 'ESTADOCIVIL', 'OUTRASFUNCOES', 'TIPOSBENS', 'OUTROSPLANOSPGTO', 'RESIDENCIA', 'CREDITOSEXISTENTES', 'EMPREGO', 'TRABAESTRANGEIRO']",['RESIDENCIADESDE'],0,0.3,1
0,0.24,0.32666666666666666,0.20999999999999996,0.42000000000000004,0.2866666666666666,0.31000000000000005,0.27,13,"['CHEQUEESPECIAL', 'HISTORICO_CREDITO', 'PROPOSITO', 'BALANCO_MEDIO_CREDITO', 'EMPREGADO', 'ESTADOCIVIL', 'OUTRASFUNCOES', 'TIPOSBENS', 'OUTROSPLANOSPGTO', 'RESIDENCIA', 'CREDITOSEXISTENTES', 'EMPREGO', 'TRABAESTRANGEIRO']",['RESIDENCIADESDE'],0,0.3,1
0,0.24,0.31333333333333335,0.22333333333333338,0.42000000000000004,0.2866666666666666,0.31000000000000005,0.27,13,"['CHEQUEESPECIAL', 'HISTORICO_CREDITO', 'PROPOSITO', 'BALANCO_MEDIO_CREDITO', 'EMPREGADO', 'ESTADOCIVIL', 'OUTRASFUNCOES', 'TIPOSBENS', 'OUTROSPLANOSPGTO', 'RESIDENCIA', 'CREDITOSEXISTENTES', 'EMPREGO', 'TRABAESTRANGEIRO']",['RESIDENCIADESDE'],0,0.3,1
0,0.24,0.31333333333333335,0.22999999999999998,0.42000000000000004,0.2866666666666666,0.31000000000000005,0.27,13,"['CHEQUEESPECIAL', 'HISTORICO_CREDITO', 'PROPOSITO', 'BALANCO_MEDIO_CREDITO', 'EMPREGADO', 'ESTADOCIVIL', 'OUTRASFUNCOES', 'TIPOSBENS', 'OUTROSPLANOSPGTO', 'RESIDENCIA', 'CREDITOSEXISTENTES', 'EMPREGO', 'TRABAESTRANGEIRO']",['RESIDENCIADESDE'],0,0.3,1
0,0.2433333333333333,0.30333333333333334,0.21666666666666667,0.41666666666666663,0.2866666666666666,0.31000000000000005,0.27,13,"['CHEQUEESPECIAL', 'HISTORICO_CREDITO', 'PROPOSITO', 'BALANCO_MEDIO_CREDITO', 'EMPREGADO', 'ESTADOCIVIL', 'OUTRASFUNCOES', 'TIPOSBENS', 'OUTROSPLANOSPGTO', 'RESIDENCIA', 'CREDITOSEXISTENTES', 'EMPREGO', 'TRABAESTRANGEIRO']",[],0,0.3,1
0,0.2433333333333333,0.33333333333333337,0.20999999999999996,0.41666666666666663,0.2866666666666666,0.31000000000000005,0.27,13,"['CHEQUEESPECIAL', 'HISTORICO_CREDITO', 'PROPOSITO', 'BALANCO_MEDIO_CREDITO', 'EMPREGADO', 'ESTADOCIVIL', 'OUTRASFUNCOES', 'TIPOSBENS', 'OUTROSPLANOSPGTO', 'RESIDENCIA', 'CREDITOSEXISTENTES', 'EMPREGO', 'TRABAESTRANGEIRO']",[],0,0.3,1
0,0.2433333333333333,0.3466666666666667,0.22333333333333338,0.41666666666666663,0.2866666666666666,0.31000000000000005,0.27,13,"['CHEQUEESPECIAL', 'HISTORICO_CREDITO', 'PROPOSITO', 'BALANCO_MEDIO_CREDITO', 'EMPREGADO', 'ESTADOCIVIL', 'OUTRASFUNCOES', 'TIPOSBENS', 'OUTROSPLANOSPGTO', 'RESIDENCIA', 'CREDITOSEXISTENTES', 'EMPREGO', 'TRABAESTRANGEIRO']",[],0,0.3,1
0,0.2433333333333333,0.31999999999999995,0.22666666666666668,0.41666666666666663,0.2866666666666666,0.31000000000000005,0.27,13,"['CHEQUEESPECIAL', 'HISTORICO_CREDITO', 'PROPOSITO', 'BALANCO_MEDIO_CREDITO', 'EMPREGADO', 'ESTADOCIVIL', 'OUTRASFUNCOES', 'TIPOSBENS', 'OUTROSPLANOSPGTO', 'RESIDENCIA', 'CREDITOSEXISTENTES', 'EMPREGO', 'TRABAESTRANGEIRO']",[],0,0.3,1
0,0.2433333333333333,0.33333333333333337,0.22666666666666668,0.41666666666666663,0.2866666666666666,0.31000000000000005,0.27,13,"['CHEQUEESPECIAL', 'HISTORICO_CREDITO', 'PROPOSITO', 'BALANCO_MEDIO_CREDITO', 'EMPREGADO', 'ESTADOCIVIL', 'OUTRASFUNCOES', 'TIPOSBENS', 'OUTROSPLANOSPGTO', 'RESIDENCIA', 'CREDITOSEXISTENTES', 'EMPREGO', 'TRABAESTRANGEIRO']",[],0,0.3,1
0,0.2433333333333333,0.3466666666666667,0.22333333333333338,0.41666666666666663,0.2866666666666666,0.31000000000000005,0.27,13,"['CHEQUEESPECIAL', 'HISTORICO_CREDITO', 'PROPOSITO', 'BALANCO_MEDIO_CREDITO', 'EMPREGADO', 'ESTADOCIVIL', 'OUTRASFUNCOES', 'TIPOSBENS', 'OUTROSPLANOSPGTO', 'RESIDENCIA', 'CREDITOSEXISTENTES', 'EMPREGO', 'TRABAESTRANGEIRO']",[],0,0.3,1
0,0.2433333333333333,0.33999999999999997,0.21666666666666667,0.41666666666666663,0.2866666666666666,0.31000000000000005,0.27,13,"['CHEQUEESPECIAL', 'HISTORICO_CREDITO', 'PROPOSITO', 'BALANCO_MEDIO_CREDITO', 'EMPREGADO', 'ESTADOCIVIL', 'OUTRASFUNCOES', 'TIPOSBENS', 'OUTROSPLANOSPGTO', 'RESIDENCIA', 'CREDITOSEXISTENTES', 'EMPREGO', 'TRABAESTRANGEIRO']",[],0,0.3,1
0,0.2433333333333333,0.30000000000000004,0.22333333333333338,0.41666666666666663,0.2866666666666666,0.31000000000000005,0.27,13,"['CHEQUEESPECIAL', 'HISTORICO_CREDITO', 'PROPOSITO', 'BALANCO_MEDIO_CREDITO', 'EMPREGADO', 'ESTADOCIVIL', 'OUTRASFUNCOES', 'TIPOSBENS', 'OUTROSPLANOSPGTO', 'RESIDENCIA', 'CREDITOSEXISTENTES', 'EMPREGO', 'TRABAESTRANGEIRO']",[],0,0.3,1
0,0.2433333333333333,0.31333333333333335,0.22333333333333338,0.41666666666666663,0.2866666666666666,0.31000000000000005,0.27,13,"['CHEQUEESPECIAL', 'HISTORICO_CREDITO', 'PROPOSITO', 'BALANCO_MEDIO_CREDITO', 'EMPREGADO', 'ESTADOCIVIL', 'OUTRASFUNCOES', 'TIPOSBENS', 'OUTROSPLANOSPGTO', 'RESIDENCIA', 'CREDITOSEXISTENTES', 'EMPREGO', 'TRABAESTRANGEIRO']",[],0,0.3,1
0,0.2433333333333333,0.33333333333333337,0.21333333333333337,0.41666666666666663,0.2866666666666666,0.31000000000000005,0.27,13,"['CHEQUEESPECIAL', 'HISTORICO_CREDITO', 'PROPOSITO', 'BALANCO_MEDIO_CREDITO', 'EMPREGADO', 'ESTADOCIVIL', 'OUTRASFUNCOES', 'TIPOSBENS', 'OUTROSPLANOSPGTO', 'RESIDENCIA', 'CREDITOSEXISTENTES', 'EMPREGO', 'TRABAESTRANGEIRO']",[],0,0.3,1
0,0.2433333333333333,0.33999999999999997,0.2366666666666667,0.41666666666666663,0.2866666666666666,0.31000000000000005,0.27,13,"['CHEQUEESPECIAL', 'HISTORICO_CREDITO', 'PROPOSITO', 'BALANCO_MEDIO_CREDITO', 'EMPREGADO', 'ESTADOCIVIL', 'OUTRASFUNCOES', 'TIPOSBENS', 'OUTROSPLANOSPGTO', 'RESIDENCIA', 'CREDITOSEXISTENTES', 'EMPREGO', 'TRABAESTRANGEIRO']",[],0,0.3,2
0,0.2433333333333333,0.31333333333333335,0.21999999999999997,0.41666666666666663,0.2866666666666666,0.31000000000000005,0.27,13,"['CHEQUEESPECIAL', 'HISTORICO_CREDITO', 'PROPOSITO', 'BALANCO_MEDIO_CREDITO', 'EMPREGADO', 'ESTADOCIVIL', 'OUTRASFUNCOES', 'TIPOSBENS', 'OUTROSPLANOSPGTO', 'RESIDENCIA', 'CREDITOSEXISTENTES', 'EMPREGO', 'TRABAESTRANGEIRO']",[],0,0.3,2
0,0.2433333333333333,0.29333333333333333,0.22666666666666668,0.41666666666666663,0.2866666666666666,0.31000000000000005,0.27,13,"['CHEQUEESPECIAL', 'HISTORICO_CREDITO', 'PROPOSITO', 'BALANCO_MEDIO_CREDITO', 'EMPREGADO', 'ESTADOCIVIL', 'OUTRASFUNCOES', 'TIPOSBENS', 'OUTROSPLANOSPGTO', 'RESIDENCIA', 'CREDITOSEXISTENTES', 'EMPREGO', 'TRABAESTRANGEIRO']",[],0,0.3,2
0,0.2433333333333333,0.32666666666666666,0.21999999999999997,0.41666666666666663,0.2866666666666666,0.31000000000000005,0.27,13,"['CHEQUEESPECIAL', 'HISTORICO_CREDITO', 'PROPOSITO', 'BALANCO_MEDIO_CREDITO', 'EMPREGADO', 'ESTADOCIVIL', 'OUTRASFUNCOES', 'TIPOSBENS', 'OUTROSPLANOSPGTO', 'RESIDENCIA', 'CREDITOSEXISTENTES', 'EMPREGO', 'TRABAESTRANGEIRO']",[],0,0.3,2
0,0.2433333333333333,0.32333333333333336,0.2366666666666667,0.41666666666666663,0.2866666666666666,0.31000000000000005,0.27,13,"['CHEQUEESPECIAL', 'HISTORICO_CREDITO', 'PROPOSITO', 'BALANCO_MEDIO_CREDITO', 'EMPREGADO', 'ESTADOCIVIL', 'OUTRASFUNCOES', 'TIPOSBENS', 'OUTROSPLANOSPGTO', 'RESIDENCIA', 'CREDITOSEXISTENTES', 'EMPREGO', 'TRABAESTRANGEIRO']",[],0,0.3,2
0,0.2433333333333333,0.32333333333333336,0.20999999999999996,0.41666666666666663,0.2866666666666666,0.31000000000000005,0.2766666666666666,12,"['CHEQUEESPECIAL', 'HISTORICO_CREDITO', 'PROPOSITO', 'BALANCO_MEDIO_CREDITO', 'EMPREGADO', 'ESTADOCIVIL', 'OUTRASFUNCOES', 'TIPOSBENS', 'OUTROSPLANOSPGTO', 'RESIDENCIA', 'EMPREGO', 'TRABAESTRANGEIRO']",[],0,0.3,3
0,0.2433333333333333,0.32666666666666666,0.21333333333333337,0.41666666666666663,0.2866666666666666,0.31000000000000005,0.2766666666666666,12,"['CHEQUEESPECIAL', 'HISTORICO_CREDITO', 'PROPOSITO', 'BALANCO_MEDIO_CREDITO', 'EMPREGADO', 'ESTADOCIVIL', 'OUTRASFUNCOES', 'TIPOSBENS', 'OUTROSPLANOSPGTO', 'RESIDENCIA', 'EMPREGO', 'TRABAESTRANGEIRO']",[],0,0.3,3
0,0.2433333333333333,0.32666666666666666,0.21333333333333337,0.41666666666666663,0.2866666666666666,0.31000000000000005,0.2766666666666666,12,"['CHEQUEESPECIAL', 'HISTORICO_CREDITO', 'PROPOSITO', 'BALANCO_MEDIO_CREDITO', 'EMPREGADO', 'ESTADOCIVIL', 'OUTRASFUNCOES', 'TIPOSBENS', 'OUTROSPLANOSPGTO', 'RESIDENCIA', 'EMPREGO', 'TRABAESTRANGEIRO']",[],0,0.3,3
0,0.2433333333333333,0.33666666666666667,0.21333333333333337,0.41666666666666663,0.2866666666666666,0.31000000000000005,0.2766666666666666,12,"['CHEQUEESPECIAL', 'HISTORICO_CREDITO', 'PROPOSITO', 'BALANCO_MEDIO_CREDITO', 'EMPREGADO', 'ESTADOCIVIL', 'OUTRASFUNCOES', 'TIPOSBENS', 'OUTROSPLANOSPGTO', 'RESIDENCIA', 'EMPREGO', 'TRABAESTRANGEIRO']",[],0,0.3,3
0,0.2433333333333333,0.32999999999999996,0.21333333333333337,0.41666666666666663,0.2866666666666666,0.31000000000000005,0.2766666666666666,12,"['CHEQUEESPECIAL', 'HISTORICO_CREDITO', 'PROPOSITO', 'BALANCO_MEDIO_CREDITO', 'EMPREGADO', 'ESTADOCIVIL', 'OUTRASFUNCOES', 'TIPOSBENS', 'OUTROSPLANOSPGTO', 'RESIDENCIA', 'EMPREGO', 'TRABAESTRANGEIRO']",[],0,0.3,3
0,0.24,0.32333333333333336,0.22666666666666668,0.42000000000000004,0.2866666666666666,0.31000000000000005,0.28,12,"['CHEQUEESPECIAL', 'HISTORICO_CREDITO', 'PROPOSITO', 'BALANCO_MEDIO_CREDITO', 'EMPREGADO', 'ESTADOCIVIL', 'OUTRASFUNCOES', 'TIPOSBENS', 'OUTROSPLANOSPGTO', 'RESIDENCIA', 'EMPREGO', 'TRABAESTRANGEIRO']",['LOCAL'],0,0.3,4
0,0.24,0.32333333333333336,0.23333333333333328,0.42000000000000004,0.2866666666666666,0.31000000000000005,0.28,12,"['CHEQUEESPECIAL', 'HISTORICO_CREDITO', 'PROPOSITO', 'BALANCO_MEDIO_CREDITO', 'EMPREGADO', 'ESTADOCIVIL', 'OUTRASFUNCOES', 'TIPOSBENS', 'OUTROSPLANOSPGTO', 'RESIDENCIA', 'EMPREGO', 'TRABAESTRANGEIRO']",['LOCAL'],0,0.3,4
0,0.24,0.32333333333333336,0.24,0.42000000000000004,0.2866666666666666,0.31000000000000005,0.28,12,"['CHEQUEESPECIAL', 'HISTORICO_CREDITO', 'PROPOSITO', 'BALANCO_MEDIO_CREDITO', 'EMPREGADO', 'ESTADOCIVIL', 'OUTRASFUNCOES', 'TIPOSBENS', 'OUTROSPLANOSPGTO', 'RESIDENCIA', 'EMPREGO', 'TRABAESTRANGEIRO']",['LOCAL'],0,0.3,4
0,0.24,0.31333333333333335,0.2366666666666667,0.42000000000000004,0.2866666666666666,0.31000000000000005,0.28,12,"['CHEQUEESPECIAL', 'HISTORICO_CREDITO', 'PROPOSITO', 'BALANCO_MEDIO_CREDITO', 'EMPREGADO', 'ESTADOCIVIL', 'OUTRASFUNCOES', 'TIPOSBENS', 'OUTROSPLANOSPGTO', 'RESIDENCIA', 'EMPREGO', 'TRABAESTRANGEIRO']",['LOCAL'],0,0.3,4
0,0.24,0.31999999999999995,0.22333333333333338,0.42000000000000004,0.2866666666666666,0.31000000000000005,0.28,12,"['CHEQUEESPECIAL', 'HISTORICO_CREDITO', 'PROPOSITO', 'BALANCO_MEDIO_CREDITO', 'EMPREGADO', 'ESTADOCIVIL', 'OUTRASFUNCOES', 'TIPOSBENS', 'OUTROSPLANOSPGTO', 'RESIDENCIA', 'EMPREGO', 'TRABAESTRANGEIRO']",['LOCAL'],0,0.3,4
